# file...... Load671Power.csv
# date...... Mon Aug 20 21:10:59 2018
# user...... xinyuehu
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-07-15 04:01:00 EDT,+217595+127997j,+7480.69+4307.06j,+494.541+287.425j,+32203.1+12615.6j,+77248.3+68160.3j,+210770+154080j
2000-07-15 05:01:00 EDT,+221048+130028j,+7725.07+4447.77j,+517.02+300.49j,+32210.5+12618.6j,+76381.5+67395.4j,+212370+155250j
2000-07-15 06:01:00 EDT,+227439+133787j,+8203.45+4723.2j,+555.062+322.6j,+33262.7+13030.7j,+81117.5+71574.2j,+225203+164631j
2000-07-15 07:01:00 EDT,+250752+147501j,+9447.92+5439.71j,+631.145+366.819j,+37340.9+14628.4j,+92074.1+81241.8j,+253260+185141j
2000-07-15 08:01:00 EDT,+281073+165337j,+10891.7+6270.99j,+689.936+400.989j,+43009.4+16849.1j,+99786.9+88047.3j,+282043+206183j
2000-07-15 09:01:00 EDT,+288026+169427j,+11333.7+6525.46j,+724.52+421.088j,+47549.5+18627.6j,+105375+92977.7j,+298469+218191j
2000-07-15 10:01:00 EDT,+292211+171889j,+11969.8+6891.7j,+712.415+414.053j,+51840+20308.4j,+113371+100033j,+319472+233545j
2000-07-15 11:01:00 EDT,+294118+173010j,+12623.2+7267.92j,+748.728+435.158j,+56342.8+22072.4j,+123011+108539j,+345258+252396j
2000-07-15 12:01:00 EDT,+306406+180239j,+13311.3+7664.09j,+746.999+434.153j,+60029.9+23516.9j,+133404+117709j,+371138+271315j
2000-07-15 13:01:00 EDT,+308378+181399j,+14028.9+8077.24j,+727.978+423.098j,+63705.9+24957j,+140457+123932j,+388955+284340j
2000-07-15 14:01:00 EDT,+306909+180535j,+14687.5+8456.45j,+702.04+408.024j,+66873.5+26197.9j,+145803+128650j,+406817+297397j
2000-07-15 15:01:00 EDT,+308414+181420j,+15221.4+8763.81j,+698.582+406.014j,+69489.9+27222.9j,+151220+133429j,+421576+308187j
2000-07-15 16:01:00 EDT,+310826+182839j,+16081+9258.78j,+676.103+392.949j,+72566.3+28428j,+156566+138147j,+435395+318289j
2000-07-15 17:01:00 EDT,+332186+195404j,+16701.5+9616.04j,+705.499+410.033j,+73895.9+28948.9j,+161572+142564j,+442388+323401j
2000-07-15 18:01:00 EDT,+338006+198827j,+17746.7+10217.8j,+814.436+473.347j,+75547.7+29596j,+167419+147723j,+449780+328804j
2000-07-15 19:01:00 EDT,+329700+193941j,+17916.6+10315.6j,+800.603+465.308j,+75311.2+29503.3j,+165629+146143j,+448108+327583j
2000-07-15 20:01:00 EDT,+317252+186619j,+17089.8+9839.58j,+819.624+476.362j,+71441.5+27987.4j,+155864+137527j,+429050+313650j
2000-07-15 21:01:00 EDT,+317173+186572j,+16382.6+9432.42j,+816.165+474.352j,+66603.5+26092.1j,+146950+129662j,+407781+298102j
2000-07-15 22:01:00 EDT,+313242+184260j,+15805.5+9100.11j,+850.749+494.452j,+64687.3+25341.4j,+143015+126190j,+396476+289837j
2000-07-15 23:01:00 EDT,+285474+167926j,+13387.6+7708j,+745.27+433.148j,+57275.8+22437.9j,+127898+112851j,+347958+254369j
2000-07-16 00:01:00 EDT,+246305+144885j,+10569.3+6085.37j,+629.416+365.814j,+47370.7+18557.6j,+104130+91879.4j,+288188+210675j
2000-07-16 01:01:00 EDT,+216863+127566j,+8667.96+4990.64j,+506.645+294.46j,+39830.6+15603.8j,+86670.8+76474.2j,+244988+179095j
2000-07-16 02:01:00 EDT,+215732+126901j,+7633.21+4394.88j,+480.708+279.386j,+35864.2+14049.9j,+76795.4+67760.6j,+218065+159413j
2000-07-16 03:01:00 EDT,+206342+121378j,+7108.04+4092.51j,+459.958+267.326j,+33316.7+13051.9j,+71263.1+62879.2j,+203800+148985j
2000-07-16 04:01:00 EDT,+202582+119166j,+6901.78+3973.75j,+465.145+270.341j,+32121.1+12583.5j,+67254.5+59342.2j,+198251+144928j
2000-07-16 05:01:00 EDT,+202343+119025j,+7286.56+4195.29j,+480.708+279.386j,+32363.2+12678.4j,+67443.4+59508.9j,+201918+147609j
2000-07-16 06:01:00 EDT,+215375+126691j,+7827.33+4506.65j,+537.77+312.55j,+32987+12922.8j,+72410.3+63891.5j,+214623+156897j
2000-07-16 07:01:00 EDT,+239583+140931j,+9290.19+5348.9j,+627.686+364.809j,+35897.7+14063j,+83034+73265.3j,+240685+175949j
2000-07-16 08:01:00 EDT,+260259+153094j,+10117+5824.91j,+695.124+404.004j,+41441.4+16234.8j,+90328.5+79701.6j,+265409+194023j
2000-07-16 09:01:00 EDT,+264376+155515j,+10482.7+6035.47j,+698.582+406.014j,+46702.2+18295.7j,+96001.7+84707.4j,+283066+206931j
2000-07-16 10:01:00 EDT,+277357+163151j,+11104.9+6393.73j,+767.749+446.213j,+51430.3+20148j,+103712+91510.2j,+306216+223854j
2000-07-16 11:01:00 EDT,+295687+173933j,+11721.9+6748.99j,+774.665+450.233j,+56422.9+22103.8j,+114365+100911j,+335257+245085j
2000-07-16 12:01:00 EDT,+306705+180415j,+12824.3+7383.68j,+746.999+434.153j,+61408+24056.7j,+126496+111614j,+361220+264064j
2000-07-16 13:01:00 EDT,+310865+182862j,+14032.4+8079.23j,+752.186+437.168j,+66374.5+26002.4j,+136259+120229j,+384699+281228j
2000-07-16 14:01:00 EDT,+312491+183818j,+15087.9+8686.97j,+762.561+443.198j,+70048.6+27441.7j,+143852+126928j,+406057+296841j
2000-07-16 15:01:00 EDT,+315440+185553j,+15862.7+9133.05j,+778.124+452.243j,+72733.9+28493.7j,+150077+132421j,+420536+307427j
2000-07-16 16:01:00 EDT,+311644+183320j,+16692.9+9611.05j,+781.582+454.253j,+76052.3+29793.7j,+157093+138611j,+435574+318420j
2000-07-16 17:01:00 EDT,+333158+195975j,+17722.4+10203.8j,+857.665+498.472j,+78186.4+30629.7j,+161514+142512j,+449884+328881j
2000-07-16 18:01:00 EDT,+346575+203868j,+18582.1+10698.8j,+944.123+548.721j,+80164.1+31404.5j,+165329+145878j,+459596+335981j
2000-07-16 19:01:00 EDT,+341574+200926j,+18648+10736.7j,+930.29+540.681j,+79270.2+31054.3j,+162400+143294j,+455605+333063j
2000-07-16 20:01:00 EDT,+320105+188297j,+17956.4+10338.5j,+833.457+484.402j,+74737.6+29278.7j,+150588+132872j,+428843+313499j
2000-07-16 21:01:00 EDT,+320457+188504j,+16939+9752.76j,+873.228+507.517j,+69467.6+27214.1j,+140952+124369j,+408471+298606j
2000-07-16 22:01:00 EDT,+310886+182874j,+16325.4+9399.49j,+847.29+492.442j,+68141.7+26694.7j,+136469+120414j,+399791+292261j
2000-07-16 23:01:00 EDT,+283161+166565j,+13881.6+7992.41j,+748.728+435.158j,+62566.3+24510.5j,+123543+109009j,+360634+263636j
2000-07-17 00:01:00 EDT,+252421+148483j,+11590.2+6673.15j,+665.728+386.919j,+52892.1+20720.6j,+104115+91866.2j,+309109+225970j
2000-07-17 01:01:00 EDT,+207535+122079j,+9505.12+5472.64j,+558.52+324.61j,+44975.9+17619.4j,+87783.5+77456j,+263525+192646j
2000-07-17 02:01:00 EDT,+192427+113192j,+8246.78+4748.15j,+527.395+306.52j,+39556.9+15496.5j,+77434.3+68324.3j,+233271+170529j
2000-07-17 03:01:00 EDT,+182682+107460j,+7543.08+4342.99j,+473.791+275.366j,+36404.2+14261.4j,+71000.6+62647.6j,+216329+158144j
2000-07-17 04:01:00 EDT,+173844+102261j,+7056.04+4062.57j,+477.249+277.376j,+34091.3+13355.4j,+67166+59264.1j,+205909+150526j
2000-07-17 05:01:00 EDT,+173032+101783j,+6939.91+3995.71j,+475.52+276.371j,+33141.6+12983.3j,+66176.2+58390.8j,+201759+147493j
2000-07-17 06:01:00 EDT,+179379+105517j,+7092.44+4083.53j,+511.832+297.475j,+32823.2+12858.6j,+66029.2+58261.1j,+200674+146700j
2000-07-17 07:01:00 EDT,+175773+103396j,+7671.34+4416.83j,+613.853+356.769j,+33990.8+13316j,+69829.4+61614.2j,+208097+152126j
2000-07-17 08:01:00 EDT,+191222+112483j,+9168.87+5279.04j,+689.936+400.989j,+40087.6+15704.4j,+79523.3+70167.6j,+235301+172013j
2000-07-17 09:01:00 EDT,+220385+129638j,+10933.3+6294.94j,+823.082+478.372j,+49136.1+19249.2j,+92713+81805.5j,+274328+200543j
2000-07-17 10:01:00 EDT,+235915+138773j,+12586.8+7246.96j,+812.707+472.342j,+56989+22325.6j,+106784+94221.5j,+309518+226268j
2000-07-17 11:01:00 EDT,+263693+155114j,+13635.4+7850.71j,+793.686+461.288j,+64119.3+25118.9j,+121466+107176j,+344990+252200j
2000-07-17 12:01:00 EDT,+272745+160438j,+14732.6+8482.4j,+809.249+470.333j,+69132.4+27082.8j,+134416+118602j,+376541+275264j
2000-07-17 13:01:00 EDT,+271401+159647j,+15677.2+9026.27j,+845.561+491.437j,+74882.9+29335.6j,+145968+128795j,+406338+297047j
2000-07-17 14:01:00 EDT,+281794+165761j,+16231.8+9345.6j,+840.374+488.422j,+78776.7+30861j,+152911+134922j,+426203+311569j
2000-07-17 15:01:00 EDT,+288341+169612j,+17086.3+9837.58j,+793.686+461.288j,+80395+31494.9j,+156046+137687j,+441376+322661j
2000-07-17 16:01:00 EDT,+283013+166478j,+17745+10216.8j,+804.061+467.318j,+81674.3+31996.1j,+157001+138530j,+448622+327958j
2000-07-17 17:01:00 EDT,+289581+170342j,+18008.4+10368.5j,+861.124+500.482j,+81756.3+32028.2j,+152700+134735j,+446864+326673j
2000-07-17 18:01:00 EDT,+280363+164919j,+18050+10392.4j,+926.832+538.671j,+80002.1+31341j,+144735+127708j,+426205+311571j
2000-07-17 19:01:00 EDT,+278570+163865j,+16826.3+9687.89j,+883.603+513.547j,+74629.6+29236.3j,+136536+120473j,+402143+293980j
2000-07-17 20:01:00 EDT,+269592+158584j,+16360.1+9419.45j,+855.936+497.467j,+67730.2+26533.5j,+129699+114441j,+376273+275068j
2000-07-17 21:01:00 EDT,+264031+155312j,+15557.6+8957.41j,+793.686+461.288j,+64089.5+25107.2j,+126415+111543j,+366908+268222j
2000-07-17 22:01:00 EDT,+256005+150591j,+14945.8+8605.14j,+831.728+483.397j,+61337.2+24029j,+121712+107393j,+350795+256443j
2000-07-17 23:01:00 EDT,+239813+141066j,+13297.5+7656.11j,+722.79+420.083j,+56914.5+22296.4j,+113813+100424j,+322677+235888j
2000-07-18 00:01:00 EDT,+208014+122361j,+11096.2+6388.74j,+610.395+354.759j,+49266.4+19300.2j,+98753.6+87135.6j,+280457+205024j
2000-07-18 01:01:00 EDT,+199507+117357j,+9361.26+5389.81j,+544.687+316.57j,+43577.4+17071.6j,+85370.5+75326.9j,+246104+179910j
2000-07-18 02:01:00 EDT,+190100+111823j,+8331.71+4797.04j,+492.812+286.42j,+39817.6+15598.7j,+76787.9+67754j,+224065+163799j
2000-07-18 03:01:00 EDT,+184516+108539j,+7619.34+4386.9j,+489.353+284.41j,+37320.4+14620.4j,+72579.8+64041j,+210050+153554j
2000-07-18 04:01:00 EDT,+184685+108638j,+7288.29+4196.29j,+472.062+274.361j,+35853+14045.5j,+70516.3+62220.2j,+200958+146908j
2000-07-18 05:01:00 EDT,+189810+111653j,+7135.77+4108.47j,+465.145+270.341j,+35551.3+13927.3j,+69487.5+61312.5j,+198514+145121j
2000-07-18 06:01:00 EDT,+192666+113333j,+7149.64+4116.46j,+472.062+274.361j,+35009.4+13715j,+68137.8+60121.6j,+198043+144776j
2000-07-18 07:01:00 EDT,+198178+116575j,+7629.74+4392.88j,+553.332+321.595j,+36145.3+14160j,+71948.4+63483.9j,+207229+151492j
2000-07-18 08:01:00 EDT,+203161+119507j,+8924.48+5138.34j,+657.082+381.894j,+40404.2+15828.4j,+81256.9+71697.3j,+230363+168403j
2000-07-18 09:01:00 EDT,+218878+128752j,+10815.4+6227.08j,+866.311+503.497j,+48152.8+18864j,+96633.1+85264.5j,+269388+196932j
2000-07-18 10:01:00 EDT,+230057+135328j,+12909.2+7432.57j,+928.561+539.676j,+54191.9+21229.8j,+107726+95052.5j,+303618+221955j
2000-07-18 11:01:00 EDT,+230174+135397j,+13228.1+7616.19j,+864.582+502.492j,+55996.4+21936.7j,+111267+98176.7j,+318579+232892j
2000-07-18 12:01:00 EDT,+239156+140680j,+13469+7754.91j,+842.103+489.427j,+56841.9+22267.9j,+113497+100144j,+328397+240070j
2000-07-18 13:01:00 EDT,+246932+145254j,+13384.1+7706.01j,+843.832+490.432j,+57236.6+22422.6j,+118291+104375j,+342565+250427j
2000-07-18 14:01:00 EDT,+246970+145276j,+13793.2+7941.52j,+838.644+487.417j,+58283.2+22832.6j,+124791+110110j,+353843+258671j
2000-07-18 15:01:00 EDT,+235860+138741j,+13980.4+8049.29j,+804.061+467.318j,+59141.7+23168.9j,+131851+116340j,+366861+268188j
2000-07-18 16:01:00 EDT,+238673+140396j,+14803.6+8523.31j,+757.374+440.183j,+61259+23998.4j,+140289+123784j,+383801+280572j
2000-07-18 17:01:00 EDT,+248566+146215j,+16202.4+9328.64j,+767.749+446.213j,+64030+25083.9j,+148111+130686j,+399782+292255j
2000-07-18 18:01:00 EDT,+257343+151378j,+17067.3+9826.61j,+778.124+452.243j,+66612.8+26095.7j,+154528+136348j,+416997+304839j
2000-07-18 19:01:00 EDT,+260430+153194j,+17386.2+10010.2j,+788.499+458.273j,+66743.2+26146.8j,+154746+136540j,+417251+305025j
2000-07-18 20:01:00 EDT,+250495+147350j,+16987.5+9780.7j,+755.645+439.178j,+64327.9+25200.6j,+148231+130792j,+403627+295065j
2000-07-18 21:01:00 EDT,+246891+145230j,+16692.9+9611.05j,+776.395+451.238j,+61862.4+24234.7j,+143457+126580j,+393913+287964j
2000-07-18 22:01:00 EDT,+252579+148576j,+15907.7+9158.99j,+788.499+458.273j,+61002+23897.7j,+140224+123727j,+384631+281179j
2000-07-18 23:01:00 EDT,+233224+137191j,+13510.6+7778.86j,+715.874+416.063j,+54862.3+21492.5j,+127137+112179j,+341653+249760j
2000-07-19 00:01:00 EDT,+201246+118380j,+10668.1+6142.25j,+600.02+348.729j,+45931.2+17993.7j,+105136+92767.3j,+286205+209226j
2000-07-19 01:01:00 EDT,+203142+119496j,+8829.15+5083.45j,+501.457+291.445j,+39216.1+15363j,+89311.7+78804.4j,+244418+178678j
2000-07-19 02:01:00 EDT,+201431+118489j,+7848.13+4518.62j,+463.416+269.336j,+35722.6+13994.4j,+80457.6+70992j,+220742+161370j
2000-07-19 03:01:00 EDT,+201777+118692j,+7217.23+4155.38j,+453.041+263.306j,+33635.1+13176.6j,+74850.3+66044.4j,+206821+151193j
2000-07-19 04:01:00 EDT,+198728+116899j,+7102.84+4089.51j,+461.687+268.331j,+32409.8+12696.6j,+71958.9+63493.2j,+200744+146751j
2000-07-19 05:01:00 EDT,+204273+120161j,+7454.69+4292.09j,+480.708+279.386j,+32737.5+12825j,+71461+63053.9j,+204574+149550j
2000-07-19 06:01:00 EDT,+215339+126670j,+8019.72+4617.42j,+510.103+296.47j,+33776.6+13232.1j,+76625.9+67611.1j,+218060+159409j
2000-07-19 07:01:00 EDT,+233453+137325j,+9068.34+5221.16j,+624.228+362.799j,+37078.3+14525.5j,+87801.5+77471.9j,+245824+179706j
2000-07-19 08:01:00 EDT,+241990+142347j,+10330.1+5947.66j,+655.353+380.889j,+42158.4+16515.7j,+94644.5+83509.9j,+269757+197202j
2000-07-19 09:01:00 EDT,+256229+150723j,+10777.3+6205.12j,+719.332+418.073j,+45705.9+17905.4j,+95985.2+84692.9j,+280838+205302j
2000-07-19 10:01:00 EDT,+255753+150443j,+11385.7+6555.39j,+797.144+463.298j,+49640.7+19446.9j,+102653+90576j,+302730+221306j
2000-07-19 11:01:00 EDT,+283980+167047j,+12368.4+7121.22j,+786.769+457.268j,+54910.8+21511.4j,+112713+99452.3j,+335708+245414j
2000-07-19 12:01:00 EDT,+300258+176622j,+13554+7803.8j,+809.249+470.333j,+59489.9+23305.3j,+125871+111062j,+364049+266132j
2000-07-19 13:01:00 EDT,+314401+184942j,+14346.1+8259.86j,+778.124+452.243j,+64130.5+25123.3j,+135595+119642j,+383940+280674j
2000-07-19 14:01:00 EDT,+323296+190174j,+15039.4+8659.03j,+759.103+441.188j,+67225.5+26335.8j,+145164+128086j,+408157+298377j
2000-07-19 15:01:00 EDT,+333843+196378j,+16046.4+9238.83j,+741.811+431.138j,+69316.8+27155j,+153498+135439j,+427753+312703j
2000-07-19 16:01:00 EDT,+339414+199655j,+17134.9+9865.52j,+700.311+407.019j,+72625.9+28451.4j,+157383+138868j,+447285+326981j
2000-07-19 17:01:00 EDT,+340317+200187j,+18316.9+10546.1j,+760.832+442.193j,+75169.7+29447.9j,+162376+143273j,+461375+337281j
2000-07-19 18:01:00 EDT,+335258+197211j,+18913.2+10889.4j,+880.144+511.537j,+77838.2+30493.3j,+169756+149785j,+474021+346526j
2000-07-19 19:01:00 EDT,+333475+196162j,+17821.2+10260.7j,+842.103+489.427j,+77193.9+30240.9j,+170336+150297j,+468862+342754j
2000-07-19 20:01:00 EDT,+330042+194142j,+16859.3+9706.85j,+890.519+517.567j,+73162.2+28661.5j,+163510+144273j,+446991+326766j
2000-07-19 21:01:00 EDT,+320229+188370j,+16379.2+9430.43j,+864.582+502.492j,+69571.9+27255j,+157296+138791j,+424284+310166j
2000-07-19 22:01:00 EDT,+308866+181686j,+15756.9+9072.17j,+890.519+517.567j,+65583+25692.3j,+152307+134389j,+389762+284930j
2000-07-19 23:01:00 EDT,+276457+162622j,+13326.9+7673.08j,+734.895+427.118j,+56568.1+22160.7j,+133663+117938j,+339614+248269j
2000-07-20 00:01:00 EDT,+242771+142806j,+10723.6+6174.19j,+625.957+363.804j,+46650+18275.3j,+109779+96864.1j,+287790+210385j
2000-07-20 01:01:00 EDT,+232562+136801j,+8810.08+5072.47j,+525.666+305.515j,+39799+15591.4j,+92753.4+81841.3j,+247684+181066j
2000-07-20 02:01:00 EDT,+215784+126931j,+7856.8+4523.61j,+465.145+270.341j,+36340.9+14236.6j,+82429.7+72732.1j,+224397+164042j
2000-07-20 03:01:00 EDT,+209160+123036j,+7293.49+4199.28j,+451.312+262.301j,+34022.4+13328.4j,+76535.9+67531.7j,+210407+153815j
2000-07-20 04:01:00 EDT,+212041+124730j,+7054.31+4061.57j,+463.416+269.336j,+32543.8+12749.1j,+72839.2+64269.9j,+204685+149632j
2000-07-20 05:01:00 EDT,+212434+124961j,+7482.42+4308.06j,+485.895+282.401j,+32419.1+12700.3j,+73119.7+64517.4j,+207286+151533j
2000-07-20 06:01:00 EDT,+226153+133031j,+8052.66+4636.38j,+506.645+294.46j,+33178.9+12997.9j,+78278.6+69069.3j,+221701+162071j
2000-07-20 07:01:00 EDT,+235492+138525j,+9175.8+5283.04j,+615.582+357.774j,+36731.9+14389.8j,+89056.7+78579.5j,+248679+181793j
2000-07-20 08:01:00 EDT,+258572+152101j,+10302.4+5931.69j,+688.207+399.984j,+40644.4+15922.6j,+94724+83580j,+270280+197584j
2000-07-20 09:01:00 EDT,+285771+168100j,+10512.1+6052.44j,+689.936+400.989j,+44197.5+17314.5j,+98696.7+87085.3j,+285771+208908j
2000-07-20 10:01:00 EDT,+297472+174984j,+11328.5+6522.46j,+734.895+427.118j,+48687.3+19073.4j,+108884+96074.1j,+310890+227272j
2000-07-20 11:01:00 EDT,+312312+183713j,+12670+7294.86j,+731.436+425.108j,+53854.9+21097.8j,+121825+107492j,+338437+247409j
2000-07-20 12:01:00 EDT,+323913+190537j,+13763.7+7924.55j,+755.645+439.178j,+59288.8+23226.5j,+134183+118397j,+366926+268235j
2000-07-20 13:01:00 EDT,+334149+196559j,+14796.7+8519.32j,+795.415+462.293j,+64866.1+25411.5j,+145254+128165j,+392538+286959j
2000-07-20 14:01:00 EDT,+349764+205744j,+16004.8+9214.88j,+734.895+427.118j,+69666.8+27292.2j,+154660+136465j,+419681+306801j
2000-07-20 15:01:00 EDT,+361214+212479j,+16786.5+9664.94j,+715.874+416.063j,+72875.4+28549.1j,+161497+142497j,+436711+319251j
2000-07-20 16:01:00 EDT,+377972+222336j,+17699.9+10190.8j,+738.353+429.128j,+75895.9+29732.4j,+168300+148500j,+455250+332803j
2000-07-20 17:01:00 EDT,+376246+221321j,+18961.7+10917.3j,+798.874+464.303j,+77426.6+30332.1j,+175072+154475j,+468551+342527j
2000-07-20 18:01:00 EDT,+379982+223519j,+20039.8+11538.1j,+840.374+488.422j,+80471.3+31524.9j,+180284+159074j,+480030+350919j
2000-07-20 19:01:00 EDT,+366282+215460j,+20435+11765.6j,+850.749+494.452j,+79530.9+31156.4j,+179258+158169j,+478861+350064j
2000-07-20 20:01:00 EDT,+347654+204503j,+19845.7+11426.3j,+840.374+488.422j,+74856.8+29325.3j,+170440+150388j,+463841+339084j
2000-07-20 21:01:00 EDT,+333072+195925j,+19119.4+11008.2j,+842.103+489.427j,+70581.2+27650.4j,+161891+142845j,+446037+326068j
2000-07-20 22:01:00 EDT,+333338+196081j,+18219.9+10490.2j,+890.519+517.567j,+67933.1+26613j,+155842+137507j,+429550+314016j
2000-07-20 23:01:00 EDT,+303192+178348j,+15245.6+8777.78j,+772.936+449.228j,+59411.7+23274.7j,+137894+121671j,+373776+273243j
2000-07-21 00:01:00 EDT,+270516+159127j,+12382.3+7129.2j,+619.041+359.784j,+49245.9+19292.2j,+111822+98666.3j,+310190+226759j
2000-07-21 01:01:00 EDT,+242934+142903j,+10130.8+5832.89j,+515.291+299.485j,+42134.2+16506.2j,+93731.2+82704j,+264260+193183j
2000-07-21 02:01:00 EDT,+231212+136007j,+8830.88+5084.45j,+470.333+273.356j,+38061.6+14910.7j,+83232+73440j,+235714+172315j
2000-07-21 03:01:00 EDT,+223413+131420j,+8167.05+4702.24j,+466.874+271.346j,+35502.9+13908.3j,+77162.8+68084.8j,+220986+161548j
2000-07-21 04:01:00 EDT,+218354+128443j,+7758+4466.73j,+461.687+268.331j,+34584.8+13548.7j,+73511.1+64862.7j,+214355+156701j
2000-07-21 05:01:00 EDT,+221876+130515j,+7957.33+4581.49j,+484.166+281.396j,+34515.9+13521.7j,+73626.6+64964.6j,+216489+158261j
2000-07-21 06:01:00 EDT,+228033+134137j,+8612.49+4958.71j,+510.103+296.47j,+35320.4+13836.9j,+79007.4+69712.4j,+230098+168210j
2000-07-21 07:01:00 EDT,+252076+148280j,+9761.64+5620.34j,+643.249+373.854j,+38553.2+15103.3j,+90291+79668.5j,+259154+189451j
2000-07-21 08:01:00 EDT,+269803+158707j,+10952.4+6305.91j,+648.436+376.869j,+43443.3+17019j,+96604.6+85239.4j,+282630+206612j
2000-07-21 09:01:00 EDT,+278346+163733j,+11326.8+6521.47j,+686.478+398.979j,+47590.4+18643.7j,+101710+89743.7j,+299604+219021j
2000-07-21 10:01:00 EDT,+293447+172616j,+12394.4+7136.19j,+719.332+418.073j,+52245.9+20467.5j,+112519+99281.6j,+324441+237178j
2000-07-21 11:01:00 EDT,+318062+187096j,+13758.5+7921.56j,+793.686+461.288j,+58985.3+23107.6j,+127541+112537j,+361417+264208j
2000-07-21 12:01:00 EDT,+339007+199416j,+15211+8757.82j,+788.499+458.273j,+65473.2+25649.3j,+142648+125866j,+398620+291405j
2000-07-21 13:01:00 EDT,+355434+209079j,+16530+9517.25j,+819.624+476.362j,+71115.6+27859.7j,+153387+135341j,+427671+312642j
2000-07-21 14:01:00 EDT,+373783+219872j,+17892.3+10301.6j,+809.249+470.333j,+75948.1+29752.8j,+164011+144715j,+457521+334464j
2000-07-21 15:01:00 EDT,+389124+228896j,+18791.8+10819.5j,+776.395+451.238j,+79562.6+31168.8j,+172064+151821j,+476204+348121j
2000-07-21 16:01:00 EDT,+397405+233768j,+19684.5+11333.5j,+797.144+463.298j,+81653.8+31988.1j,+178680+157659j,+494642+361600j
2000-07-21 17:01:00 EDT,+401518+236187j,+21109.2+12153.8j,+828.269+481.387j,+84855+33242.2j,+184954+163194j,+510202+372975j
2000-07-21 18:01:00 EDT,+421998+248234j,+22180.3+12770.5j,+900.894+523.597j,+86931.3+34055.6j,+191306+168800j,+517682+378444j
2000-07-21 19:01:00 EDT,+407364+239626j,+22504.5+12957.1j,+961.415+558.771j,+85076.6+33329j,+189387+167106j,+513242+375198j
2000-07-21 20:01:00 EDT,+375641+220965j,+21847.6+12578.9j,+916.457+532.642j,+80506.7+31538.7j,+179760+158612j,+492508+360040j
2000-07-21 21:01:00 EDT,+374926+220545j,+20859.6+12010.1j,+873.228+507.517j,+76519.7+29976.8j,+171007+150888j,+477431+349018j
2000-07-21 22:01:00 EDT,+367749+216323j,+19934+11477.2j,+973.519+565.806j,+72769.3+28507.6j,+165044+145627j,+458524+335197j
2000-07-21 23:01:00 EDT,+332074+195338j,+16602.8+9559.16j,+874.957+508.522j,+64996.4+25462.5j,+146277+129068j,+403063+294653j
2000-07-22 00:01:00 EDT,+288857+169916j,+13340.8+7681.06j,+684.749+397.974j,+54786+21462.6j,+120036+105914j,+337292+246572j
2000-07-22 01:01:00 EDT,+303987+178816j,+11167.3+6429.66j,+577.541+335.665j,+47456.4+18591.2j,+101777+89803.2j,+288919+211210j
2000-07-22 02:01:00 EDT,+289034+170020j,+9895.1+5697.18j,+518.749+301.495j,+42897.7+16805.3j,+90778.4+80098.6j,+257830+188483j
2000-07-22 03:01:00 EDT,+274183+161284j,+9033.67+5201.21j,+504.916+293.455j,+40536.4+15880.2j,+84104.8+74210.1j,+239513+175092j
2000-07-22 04:01:00 EDT,+271270+159570j,+8654.09+4982.66j,+503.187+292.45j,+38797.1+15198.9j,+79776.7+70391.2j,+229430+167721j
2000-07-22 05:01:00 EDT,+272163+160096j,+8844.75+5092.43j,+506.645+294.46j,+38484.3+15076.3j,+80108.2+70683.7j,+230730+168671j
2000-07-22 06:01:00 EDT,+288834+169902j,+9368.19+5393.81j,+530.853+308.53j,+38828.8+15211.3j,+84473.7+74535.6j,+243323+177878j
2000-07-22 07:01:00 EDT,+310682+182754j,+10357.9+5963.62j,+615.582+357.774j,+42461.9+16634.6j,+95634.3+84383.2j,+270519+197759j
2000-07-22 08:01:00 EDT,+332929+195841j,+11526.1+6636.23j,+724.52+421.088j,+47804.6+18727.6j,+101925+89934.2j,+295245+215834j
2000-07-22 09:01:00 EDT,+351957+207034j,+11869.3+6833.82j,+769.478+447.218j,+52678+20636.7j,+106117+93632.7j,+310440+226942j
2000-07-22 10:01:00 EDT,+370125+217721j,+13009.7+7490.45j,+831.728+483.397j,+57437.8+22501.4j,+115794+102172j,+334933+244848j
2000-07-22 11:01:00 EDT,+346925+204074j,+14526.3+8363.64j,+819.624+476.362j,+63523.4+24885.5j,+131600+116117j,+369228+269919j
2000-07-22 12:01:00 EDT,+365498+214999j,+16368.8+9424.44j,+814.436+473.347j,+69426.6+27198.1j,+147664+130292j,+412262+301377j
2000-07-22 13:01:00 EDT,+378613+222714j,+17927+10321.6j,+779.853+453.248j,+75970.4+29761.6j,+162854+143695j,+449311+328462j
2000-07-22 14:01:00 EDT,+381040+224141j,+18320.4+10548.1j,+752.186+437.168j,+80620.3+31583.2j,+173997+153527j,+476567+348387j
2000-07-22 15:01:00 EDT,+376207+221298j,+18393.2+10590j,+774.665+450.233j,+84661.3+33166.3j,+174468+153942j,+462034+337763j
2000-07-22 16:01:00 EDT,+367151+215971j,+17238.9+9925.4j,+760.832+442.193j,+86884.8+34037.3j,+175057+154462j,+466831+341270j
2000-07-22 17:01:00 EDT,+351681+206871j,+17613.2+10141j,+804.061+467.318j,+88005.8+34476.5j,+171025+150904j,+472686+345549j
