# file...... reg1_output.csv
# date...... Mon Aug 20 21:10:59 2018
# user...... xinyuehu
# host...... (null)
# target.... regulator 58
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-07-10 23:01:00 EDT,10,8,11,+912062,+377689,+796712,+368279,+1.21168e+06,+553219,+2.92046e+06,+1.29919e+06
2000-07-11 00:01:00 EDT,10,8,11,+836380,+334003,+729253,+305050,+1.12218e+06,+474595,+2.68782e+06,+1.11365e+06
2000-07-11 01:01:00 EDT,10,8,11,+759501,+293564,+661451,+238547,+1.02885e+06,+395613,+2.4498e+06,+927724
2000-07-11 02:01:00 EDT,10,8,11,+716516,+268752,+617854,+199089,+978176,+352567,+2.31255e+06,+820408
2000-07-11 03:01:00 EDT,10,8,11,+697310,+253608,+593970,+181404,+962417,+338049,+2.2537e+06,+773061
2000-07-11 04:01:00 EDT,10,8,11,+680897,+243648,+575536,+165227,+944356,+322727,+2.20079e+06,+731602
2000-07-11 05:01:00 EDT,10,8,11,+672087,+237392,+562498,+154946,+936460,+315761,+2.17105e+06,+708099
2000-07-11 06:01:00 EDT,10,8,11,+666513,+232979,+552967,+147963,+932504,+312022,+2.15198e+06,+692963
2000-07-11 07:01:00 EDT,10,8,11,+683170,+240752,+560773,+157260,+948545,+324800,+2.19249e+06,+722812
2000-07-11 08:01:00 EDT,10,8,11,+746665,+278126,+612623,+204451,+1.01065e+06,+377100,+2.36993e+06,+859676
2000-07-11 09:01:00 EDT,10,8,11,+842008,+337932,+703170,+284865,+1.10511e+06,+458440,+2.65029e+06,+1.08124e+06
2000-07-11 10:01:00 EDT,10,8,11,+916780,+385609,+787154,+358904,+1.18483e+06,+528881,+2.88876e+06,+1.27339e+06
2000-07-11 11:01:00 EDT,10,8,11,+968729,+417534,+844803,+410898,+1.24953e+06,+586633,+3.06306e+06,+1.41507e+06
2000-07-11 12:01:00 EDT,10,8,11,+1.02314e+06,+446433,+886988,+454589,+1.31914e+06,+648674,+3.22926e+06,+1.5497e+06
2000-07-11 13:01:00 EDT,10,8,11,+1.07434e+06,+476251,+928063,+495413,+1.37899e+06,+703205,+3.38139e+06,+1.67487e+06
2000-07-11 14:01:00 EDT,10,8,11,+1.1133e+06,+497564,+966819,+534308,+1.4321e+06,+752238,+3.51223e+06,+1.78411e+06
2000-07-11 15:01:00 EDT,10,8,11,+1.13233e+06,+510087,+987315,+552828,+1.45482e+06,+774214,+3.57446e+06,+1.83713e+06
2000-07-11 16:01:00 EDT,10,8,11,+1.14558e+06,+518069,+998060,+563598,+1.4752e+06,+793919,+3.61884e+06,+1.87559e+06
2000-07-11 17:01:00 EDT,10,8,11,+1.15296e+06,+523641,+1.00944e+06,+573083,+1.48765e+06,+807108,+3.65005e+06,+1.90383e+06
2000-07-11 18:01:00 EDT,10,8,11,+1.14909e+06,+521176,+1.0105e+06,+572585,+1.49462e+06,+816375,+3.6542e+06,+1.91014e+06
2000-07-11 19:01:00 EDT,10,8,11,+1.12353e+06,+504680,+986001,+549761,+1.46741e+06,+792429,+3.57694e+06,+1.84687e+06
2000-07-11 20:01:00 EDT,10,8,11,+1.08527e+06,+479383,+952991,+519245,+1.4317e+06,+759059,+3.46996e+06,+1.75769e+06
2000-07-11 21:01:00 EDT,10,8,11,+1.05111e+06,+459563,+926173,+492471,+1.3987e+06,+728553,+3.37598e+06,+1.68059e+06
2000-07-11 22:01:00 EDT,10,8,11,+1.03386e+06,+447471,+910787,+479505,+1.37886e+06,+709282,+3.3235e+06,+1.63626e+06
2000-07-11 23:01:00 EDT,10,8,11,+960975,+405043,+839256,+411051,+1.28221e+06,+619607,+3.08244e+06,+1.4357e+06
2000-07-12 00:01:00 EDT,10,8,11,+865170,+348127,+752783,+329732,+1.16449e+06,+513163,+2.78244e+06,+1.19102e+06
2000-07-12 01:01:00 EDT,10,8,11,+792892,+305491,+683702,+266116,+1.08647e+06,+444778,+2.56307e+06,+1.01638e+06
2000-07-12 02:01:00 EDT,10,8,11,+754802,+280011,+643388,+232384,+1.04818e+06,+410557,+2.44637e+06,+922952
2000-07-12 03:01:00 EDT,10,8,11,+730546,+265814,+617797,+209374,+1.01496e+06,+381668,+2.3633e+06,+856855
2000-07-12 04:01:00 EDT,10,8,11,+719028,+258465,+601463,+195871,+1.00081e+06,+368914,+2.3213e+06,+823250
2000-07-12 05:01:00 EDT,10,8,11,+720644,+258709,+600266,+195520,+1.00734e+06,+374496,+2.32825e+06,+828725
2000-07-12 06:01:00 EDT,10,8,11,+747312,+273801,+620703,+215719,+1.03611e+06,+398195,+2.40413e+06,+887715
2000-07-12 07:01:00 EDT,10,8,11,+807073,+309794,+668306,+260745,+1.09237e+06,+445895,+2.56775e+06,+1.01643e+06
2000-07-12 08:01:00 EDT,10,8,11,+861967,+343161,+698177,+290584,+1.14244e+06,+488391,+2.70259e+06,+1.12214e+06
2000-07-12 09:01:00 EDT,10,8,11,+900254,+364873,+717948,+311807,+1.17138e+06,+511871,+2.78959e+06,+1.18855e+06
2000-07-12 10:01:00 EDT,10,8,11,+945643,+392763,+748565,+340648,+1.20994e+06,+544800,+2.90415e+06,+1.27821e+06
2000-07-12 11:01:00 EDT,10,8,11,+995609,+423885,+791170,+379524,+1.25371e+06,+582883,+3.04049e+06,+1.38629e+06
2000-07-12 12:01:00 EDT,10,8,11,+1.04522e+06,+452417,+840482,+427286,+1.30768e+06,+629945,+3.19338e+06,+1.50965e+06
2000-07-12 13:01:00 EDT,10,8,11,+1.08059e+06,+467318,+884244,+471963,+1.37208e+06,+689081,+3.33691e+06,+1.62836e+06
2000-07-12 14:01:00 EDT,10,8,11,+1.10628e+06,+483229,+898260,+485613,+1.42132e+06,+736679,+3.42586e+06,+1.70552e+06
2000-07-12 15:01:00 EDT,10,8,11,+1.12013e+06,+490487,+907501,+495535,+1.46943e+06,+783906,+3.49706e+06,+1.76993e+06
2000-07-12 16:01:00 EDT,10,8,11,+1.13752e+06,+498236,+922264,+510574,+1.51236e+06,+825273,+3.57215e+06,+1.83408e+06
2000-07-12 17:01:00 EDT,10,8,11,+1.12661e+06,+498301,+926092,+505089,+1.49538e+06,+810475,+3.54808e+06,+1.81386e+06
2000-07-12 18:01:00 EDT,10,8,11,+1.12231e+06,+499662,+940224,+513678,+1.44313e+06,+759132,+3.50566e+06,+1.77247e+06
2000-07-12 19:01:00 EDT,10,8,11,+1.1076e+06,+489684,+943092,+516833,+1.41553e+06,+733950,+3.46622e+06,+1.74047e+06
2000-07-12 20:01:00 EDT,10,8,11,+1.07396e+06,+465603,+917789,+495676,+1.39567e+06,+715965,+3.38742e+06,+1.67725e+06
2000-07-12 21:01:00 EDT,10,8,11,+1.04409e+06,+446824,+890468,+469772,+1.36971e+06,+692609,+3.30427e+06,+1.60921e+06
2000-07-12 22:01:00 EDT,10,8,11,+1.018e+06,+428592,+854365,+437928,+1.35346e+06,+677963,+3.22582e+06,+1.54448e+06
2000-07-12 23:01:00 EDT,10,8,11,+948481,+391044,+786854,+371980,+1.26189e+06,+594741,+2.99722e+06,+1.35776e+06
2000-07-13 00:01:00 EDT,10,8,11,+863342,+341400,+702890,+294102,+1.16005e+06,+503755,+2.72628e+06,+1.13926e+06
2000-07-13 01:01:00 EDT,10,8,11,+788865,+304467,+646376,+235326,+1.06182e+06,+419979,+2.49706e+06,+959772
2000-07-13 02:01:00 EDT,10,8,11,+754236,+283735,+610915,+204040,+1.02037e+06,+384058,+2.38552e+06,+871833
2000-07-13 03:01:00 EDT,10,8,11,+727534,+269237,+588156,+182416,+988922,+357799,+2.30461e+06,+809453
2000-07-13 04:01:00 EDT,10,8,11,+718795,+261151,+579293,+176765,+983030,+351964,+2.28112e+06,+789880
2000-07-13 05:01:00 EDT,10,8,11,+725376,+263687,+581838,+180521,+992153,+359369,+2.29937e+06,+803578
2000-07-13 06:01:00 EDT,10,8,11,+754366,+278766,+607228,+206175,+1.02597e+06,+387283,+2.38757e+06,+872224
2000-07-13 07:01:00 EDT,10,8,11,+817279,+315751,+655567,+252286,+1.08468e+06,+436516,+2.55752e+06,+1.00455e+06
2000-07-13 08:01:00 EDT,10,8,11,+872993,+350801,+688122,+283021,+1.13498e+06,+479889,+2.6961e+06,+1.11371e+06
2000-07-13 09:01:00 EDT,10,8,11,+907476,+370190,+708118,+303710,+1.17533e+06,+514728,+2.79093e+06,+1.18863e+06
2000-07-13 10:01:00 EDT,10,8,11,+935608,+385072,+737244,+330992,+1.22183e+06,+556626,+2.89469e+06,+1.27269e+06
2000-07-13 11:01:00 EDT,10,8,11,+982135,+412871,+776713,+368610,+1.2886e+06,+617317,+3.04745e+06,+1.3988e+06
2000-07-13 12:01:00 EDT,10,8,11,+1.02682e+06,+441422,+813622,+401963,+1.34452e+06,+669317,+3.18497e+06,+1.5127e+06
2000-07-13 13:01:00 EDT,10,8,11,+1.05985e+06,+459494,+847563,+434313,+1.39583e+06,+717191,+3.30324e+06,+1.611e+06
2000-07-13 14:01:00 EDT,10,8,11,+1.09178e+06,+472301,+878775,+468651,+1.44217e+06,+759271,+3.41272e+06,+1.70022e+06
2000-07-13 15:01:00 EDT,10,8,11,+1.13019e+06,+491008,+902626,+498043,+1.48331e+06,+795477,+3.51613e+06,+1.78453e+06
2000-07-13 16:01:00 EDT,10,8,11,+1.15644e+06,+504985,+919399,+516148,+1.52062e+06,+830671,+3.59646e+06,+1.8518e+06
2000-07-13 17:01:00 EDT,10,8,11,+1.17167e+06,+520455,+940664,+529087,+1.52846e+06,+839343,+3.64079e+06,+1.88889e+06
2000-07-13 18:01:00 EDT,10,8,11,+1.18879e+06,+532444,+970124,+554652,+1.53803e+06,+849455,+3.69695e+06,+1.93655e+06
2000-07-13 19:01:00 EDT,10,8,11,+1.1761e+06,+527856,+961012,+543966,+1.51528e+06,+828632,+3.65239e+06,+1.90046e+06
2000-07-13 20:01:00 EDT,10,8,11,+1.12746e+06,+499427,+934321,+514922,+1.46087e+06,+778804,+3.52265e+06,+1.79315e+06
2000-07-13 21:01:00 EDT,10,8,11,+1.0884e+06,+476318,+903958,+484815,+1.42025e+06,+741440,+3.41261e+06,+1.70257e+06
2000-07-13 22:01:00 EDT,10,8,11,+1.06581e+06,+462498,+888008,+469528,+1.39074e+06,+713507,+3.34456e+06,+1.64553e+06
2000-07-13 23:01:00 EDT,10,8,11,+983363,+416192,+814511,+396921,+1.28566e+06,+617496,+3.08353e+06,+1.43061e+06
2000-07-14 00:01:00 EDT,10,8,11,+878844,+356548,+717513,+304269,+1.16497e+06,+510523,+2.76133e+06,+1.17134e+06
2000-07-14 01:01:00 EDT,10,8,11,+810878,+313060,+653615,+247895,+1.09415e+06,+447608,+2.55864e+06,+1.00856e+06
2000-07-14 02:01:00 EDT,10,8,11,+769463,+288005,+613565,+212247,+1.04568e+06,+405290,+2.42871e+06,+905543
2000-07-14 03:01:00 EDT,10,8,11,+742536,+271651,+592146,+192906,+1.01996e+06,+383272,+2.35464e+06,+847828
2000-07-14 04:01:00 EDT,10,8,11,+727719,+261259,+579083,+182349,+1.00946e+06,+374043,+2.31626e+06,+817651
2000-07-14 05:01:00 EDT,10,8,11,+728572,+261910,+575790,+179464,+1.01009e+06,+374762,+2.31445e+06,+816136
2000-07-14 06:01:00 EDT,10,8,11,+756719,+274674,+597624,+203150,+1.04573e+06,+403810,+2.40007e+06,+881634
2000-07-14 07:01:00 EDT,10,8,11,+812874,+307980,+639326,+242801,+1.0991e+06,+449017,+2.5513e+06,+999797
2000-07-14 08:01:00 EDT,10,8,11,+869881,+341313,+673894,+276965,+1.15638e+06,+498587,+2.70016e+06,+1.11686e+06
2000-07-14 09:01:00 EDT,10,8,11,+912395,+367082,+701400,+303081,+1.19446e+06,+531347,+2.80826e+06,+1.20151e+06
2000-07-14 10:01:00 EDT,10,8,11,+956633,+392986,+739837,+338524,+1.24558e+06,+576752,+2.94205e+06,+1.30826e+06
2000-07-14 11:01:00 EDT,10,8,11,+1.01382e+06,+422186,+796811,+394821,+1.32723e+06,+650176,+3.13787e+06,+1.46718e+06
2000-07-14 12:01:00 EDT,10,8,11,+1.06381e+06,+450005,+843198,+440385,+1.40738e+06,+725369,+3.3144e+06,+1.61576e+06
2000-07-14 13:01:00 EDT,10,8,11,+1.09625e+06,+474813,+872768,+465199,+1.44615e+06,+763321,+3.41517e+06,+1.70333e+06
2000-07-14 14:01:00 EDT,10,8,11,+1.12882e+06,+497964,+913493,+500697,+1.47328e+06,+788636,+3.51559e+06,+1.7873e+06
2000-07-14 15:01:00 EDT,10,8,11,+1.14928e+06,+518136,+941594,+521471,+1.44277e+06,+755850,+3.53365e+06,+1.79546e+06
2000-07-14 16:01:00 EDT,10,8,11,+1.15632e+06,+524722,+972102,+546564,+1.47256e+06,+786634,+3.60098e+06,+1.85792e+06
2000-07-14 17:01:00 EDT,10,8,11,+1.18076e+06,+543164,+1.00773e+06,+577374,+1.47587e+06,+788843,+3.66436e+06,+1.90938e+06
2000-07-14 18:01:00 EDT,10,8,11,+1.17664e+06,+539181,+1.02603e+06,+592958,+1.45449e+06,+767608,+3.65716e+06,+1.89975e+06
2000-07-14 19:01:00 EDT,10,8,11,+1.13223e+06,+510651,+999484,+564953,+1.41051e+06,+727257,+3.54222e+06,+1.80286e+06
2000-07-14 20:01:00 EDT,10,8,11,+1.07168e+06,+467867,+957184,+526661,+1.37994e+06,+700376,+3.4088e+06,+1.6949e+06
2000-07-14 21:01:00 EDT,10,8,11,+1.02238e+06,+435997,+901182,+476180,+1.35062e+06,+675499,+3.27418e+06,+1.58768e+06
2000-07-14 22:01:00 EDT,10,8,11,+1.00567e+06,+424396,+863839,+445596,+1.33092e+06,+657296,+3.20043e+06,+1.52729e+06
2000-07-14 23:01:00 EDT,10,8,11,+935059,+385424,+794419,+377856,+1.23768e+06,+572463,+2.96716e+06,+1.33574e+06
2000-07-15 00:01:00 EDT,10,8,11,+836927,+330669,+707731,+293544,+1.11602e+06,+465142,+2.66068e+06,+1.08936e+06
2000-07-15 01:01:00 EDT,10,8,11,+772535,+292352,+645194,+236432,+1.04083e+06,+400052,+2.45856e+06,+928836
2000-07-15 02:01:00 EDT,10,8,11,+729685,+267290,+603512,+198023,+992096,+358923,+2.32529e+06,+824236
2000-07-15 03:01:00 EDT,10,8,11,+701270,+250684,+582181,+177678,+961944,+333679,+2.24539e+06,+762041
2000-07-15 04:01:00 EDT,10,8,11,+684609,+241645,+565018,+161793,+943689,+318787,+2.19332e+06,+722226
2000-07-15 05:01:00 EDT,10,8,11,+685621,+240734,+559851,+158798,+950023,+323939,+2.1955e+06,+723471
2000-07-15 06:01:00 EDT,10,8,11,+708428,+254132,+576228,+174457,+974115,+344053,+2.25877e+06,+772642
2000-07-15 07:01:00 EDT,10,8,11,+769355,+287204,+620141,+218638,+1.03824e+06,+397288,+2.42774e+06,+903130
2000-07-15 08:01:00 EDT,10,8,11,+839160,+324822,+663684,+264556,+1.11106e+06,+458052,+2.6139e+06,+1.04743e+06
2000-07-15 09:01:00 EDT,10,8,11,+877943,+350048,+691920,+289965,+1.14101e+06,+483496,+2.71087e+06,+1.12351e+06
2000-07-15 10:01:00 EDT,10,8,11,+911275,+372224,+724762,+318272,+1.17268e+06,+511354,+2.80872e+06,+1.20185e+06
2000-07-15 11:01:00 EDT,10,8,11,+939905,+391775,+756627,+345235,+1.2072e+06,+542760,+2.90373e+06,+1.27977e+06
2000-07-15 12:01:00 EDT,10,8,11,+967980,+406334,+789421,+377004,+1.25458e+06,+585313,+3.01198e+06,+1.36865e+06
2000-07-15 13:01:00 EDT,10,8,11,+986039,+418035,+816248,+399701,+1.27956e+06,+608548,+3.08185e+06,+1.42628e+06
2000-07-15 14:01:00 EDT,10,8,11,+1.00368e+06,+431733,+834220,+413650,+1.29971e+06,+627856,+3.13761e+06,+1.47324e+06
2000-07-15 15:01:00 EDT,10,8,11,+1.02078e+06,+443674,+855312,+431678,+1.31975e+06,+646511,+3.19584e+06,+1.52186e+06
2000-07-15 16:01:00 EDT,10,8,11,+1.03908e+06,+455848,+878284,+451420,+1.33983e+06,+665475,+3.25719e+06,+1.57274e+06
2000-07-15 17:01:00 EDT,10,8,11,+1.06551e+06,+465851,+910739,+486161,+1.37574e+06,+696800,+3.35199e+06,+1.64881e+06
2000-07-15 18:01:00 EDT,10,8,11,+1.07768e+06,+471936,+932922,+506920,+1.39079e+06,+711069,+3.40139e+06,+1.68992e+06
2000-07-15 19:01:00 EDT,10,8,11,+1.06442e+06,+465807,+924894,+496774,+1.37595e+06,+698661,+3.36526e+06,+1.66124e+06
2000-07-15 20:01:00 EDT,10,8,11,+1.01929e+06,+437936,+885619,+459328,+1.33462e+06,+661661,+3.23953e+06,+1.55893e+06
2000-07-15 21:01:00 EDT,10,8,11,+988055,+415186,+849911,+429624,+1.30956e+06,+638000,+3.14753e+06,+1.48281e+06
2000-07-15 22:01:00 EDT,10,8,11,+977205,+408826,+834597,+415708,+1.29238e+06,+622079,+3.10418e+06,+1.44661e+06
2000-07-15 23:01:00 EDT,10,8,11,+902146,+365930,+764277,+348392,+1.19803e+06,+537540,+2.86446e+06,+1.25186e+06
2000-07-16 00:01:00 EDT,10,8,11,+799188,+309620,+672091,+258972,+1.07316e+06,+429279,+2.54444e+06,+997871
2000-07-16 01:01:00 EDT,10,8,11,+722275,+268459,+601421,+191215,+982571,+353273,+2.30627e+06,+812947
2000-07-16 02:01:00 EDT,10,8,11,+691829,+247617,+567045,+163214,+946951,+322259,+2.20582e+06,+733090
2000-07-16 03:01:00 EDT,10,8,11,+664726,+232918,+545349,+142395,+916967,+297829,+2.12704e+06,+673142
2000-07-16 04:01:00 EDT,10,8,11,+652235,+225804,+531251,+129537,+905104,+288319,+2.08859e+06,+643660
2000-07-16 05:01:00 EDT,10,8,11,+654468,+227397,+527950,+126660,+909155,+292149,+2.09157e+06,+646207
2000-07-16 06:01:00 EDT,10,8,11,+681266,+240615,+547836,+147520,+940314,+317306,+2.16942e+06,+705440
2000-07-16 07:01:00 EDT,10,8,11,+739811,+271503,+590383,+190474,+1.0037e+06,+369305,+2.3339e+06,+831282
2000-07-16 08:01:00 EDT,10,8,11,+796930,+303719,+628361,+228600,+1.05901e+06,+415272,+2.4843e+06,+947591
2000-07-16 09:01:00 EDT,10,8,11,+831826,+326874,+655224,+251944,+1.0869e+06,+439066,+2.57395e+06,+1.01788e+06
2000-07-16 10:01:00 EDT,10,8,11,+874821,+352465,+693080,+287273,+1.13253e+06,+477740,+2.70043e+06,+1.11748e+06
2000-07-16 11:01:00 EDT,10,8,11,+919622,+376654,+735961,+329161,+1.19016e+06,+527794,+2.84574e+06,+1.23361e+06
2000-07-16 12:01:00 EDT,10,8,11,+958539,+399403,+781436,+370611,+1.23732e+06,+569604,+2.9773e+06,+1.33962e+06
2000-07-16 13:01:00 EDT,10,8,11,+983897,+415796,+816168,+400598,+1.27197e+06,+601545,+3.07203e+06,+1.41794e+06
2000-07-16 14:01:00 EDT,10,8,11,+1.00643e+06,+431123,+843425,+423239,+1.30092e+06,+628908,+3.15077e+06,+1.48327e+06
2000-07-16 15:01:00 EDT,10,8,11,+1.02835e+06,+445727,+869930,+446146,+1.32358e+06,+649904,+3.22186e+06,+1.54178e+06
2000-07-16 16:01:00 EDT,10,8,11,+1.04505e+06,+459234,+894625,+465347,+1.33828e+06,+664481,+3.27796e+06,+1.58906e+06
2000-07-16 17:01:00 EDT,10,8,11,+1.07976e+06,+475756,+925636,+498442,+1.38427e+06,+705453,+3.38967e+06,+1.67965e+06
2000-07-16 18:01:00 EDT,10,8,11,+1.10046e+06,+484968,+949997,+523259,+1.41312e+06,+732026,+3.46357e+06,+1.74025e+06
2000-07-16 19:01:00 EDT,10,8,11,+1.08329e+06,+474194,+939904,+512571,+1.3996e+06,+720577,+3.42279e+06,+1.70734e+06
2000-07-16 20:01:00 EDT,10,8,11,+1.02705e+06,+441815,+894368,+466390,+1.33763e+06,+664636,+3.25905e+06,+1.57284e+06
2000-07-16 21:01:00 EDT,10,8,11,+990962,+415608,+855479,+434212,+1.31165e+06,+640390,+3.15809e+06,+1.49021e+06
2000-07-16 22:01:00 EDT,10,8,11,+974084,+407314,+836715,+415467,+1.28845e+06,+619877,+3.09925e+06,+1.44266e+06
2000-07-16 23:01:00 EDT,10,8,11,+912579,+374187,+780273,+359832,+1.20488e+06,+545188,+2.89773e+06,+1.27921e+06
2000-07-17 00:01:00 EDT,10,8,11,+825795,+326137,+706852,+288897,+1.09926e+06,+453077,+2.63191e+06,+1.06811e+06
2000-07-17 01:01:00 EDT,10,8,11,+739638,+284783,+634118,+213814,+988888,+361083,+2.36264e+06,+859681
2000-07-17 02:01:00 EDT,10,8,11,+690859,+257405,+587899,+171171,+933451,+314832,+2.21221e+06,+743408
2000-07-17 03:01:00 EDT,10,8,11,+661549,+241408,+559145,+144540,+900554,+287860,+2.12125e+06,+673808
2000-07-17 04:01:00 EDT,10,8,11,+640615,+230760,+538452,+124814,+877380,+269318,+2.05645e+06,+624893
2000-07-17 05:01:00 EDT,10,8,11,+635849,+227825,+528459,+116630,+871200,+264205,+2.03551e+06,+608660
2000-07-17 06:01:00 EDT,10,8,11,+640138,+228281,+529183,+119446,+877474,+268610,+2.04679e+06,+616337
2000-07-17 07:01:00 EDT,10,8,11,+647477,+234665,+534179,+122164,+883407,+274578,+2.06506e+06,+631407
2000-07-17 08:01:00 EDT,10,8,11,+701680,+265742,+577912,+162371,+935951,+317631,+2.21554e+06,+745744
2000-07-17 09:01:00 EDT,10,8,11,+781118,+309556,+648337,+229352,+1.0186e+06,+385577,+2.44805e+06,+924485
2000-07-17 10:01:00 EDT,10,8,11,+846761,+349958,+716168,+290420,+1.08053e+06,+438069,+2.64346e+06,+1.07845e+06
2000-07-17 11:01:00 EDT,10,8,11,+911693,+384478,+785739,+358099,+1.15676e+06,+502605,+2.85419e+06,+1.24518e+06
2000-07-17 12:01:00 EDT,10,8,11,+956294,+412570,+837605,+404494,+1.2067e+06,+546883,+3.0006e+06,+1.36395e+06
2000-07-17 13:01:00 EDT,10,8,11,+983119,+432053,+872242,+432924,+1.24154e+06,+579615,+3.09691e+06,+1.44459e+06
2000-07-17 14:01:00 EDT,10,8,11,+1.01204e+06,+448497,+898621,+458350,+1.27785e+06,+612095,+3.18851e+06,+1.51894e+06
2000-07-17 15:01:00 EDT,10,8,11,+1.03025e+06,+459293,+915091,+473474,+1.3046e+06,+636511,+3.24994e+06,+1.56928e+06
2000-07-17 16:01:00 EDT,10,8,11,+1.03038e+06,+461587,+921236,+476019,+1.30728e+06,+640138,+3.2589e+06,+1.57774e+06
2000-07-17 17:01:00 EDT,10,8,11,+1.03206e+06,+460046,+923026,+478917,+1.3142e+06,+645752,+3.26928e+06,+1.58471e+06
2000-07-17 18:01:00 EDT,10,8,11,+1.01457e+06,+451036,+912000,+465700,+1.2801e+06,+614396,+3.20667e+06,+1.53113e+06
2000-07-17 19:01:00 EDT,10,8,11,+986566,+431705,+883097,+440895,+1.24949e+06,+585645,+3.11915e+06,+1.45825e+06
2000-07-17 20:01:00 EDT,10,8,11,+944865,+405653,+844289,+405655,+1.20716e+06,+547990,+2.99631e+06,+1.3593e+06
2000-07-17 21:01:00 EDT,10,8,11,+924254,+393302,+821768,+385529,+1.18829e+06,+531595,+2.93432e+06,+1.31043e+06
2000-07-17 22:01:00 EDT,10,8,11,+906325,+383562,+805847,+369777,+1.16044e+06,+506828,+2.87261e+06,+1.26017e+06
2000-07-17 23:01:00 EDT,10,8,11,+861790,+357574,+763312,+329494,+1.10542e+06,+459234,+2.73052e+06,+1.1463e+06
2000-07-18 00:01:00 EDT,10,8,11,+784280,+316128,+693091,+261041,+1.01348e+06,+381847,+2.49085e+06,+959017
2000-07-18 01:01:00 EDT,10,8,11,+728744,+280801,+634083,+210149,+959193,+335474,+2.32202e+06,+826424
2000-07-18 02:01:00 EDT,10,8,11,+689897,+257616,+592189,+173056,+919293,+302410,+2.20138e+06,+733083
2000-07-18 03:01:00 EDT,10,8,11,+665886,+243394,+567283,+151271,+895198,+282515,+2.12837e+06,+677180
2000-07-18 04:01:00 EDT,10,8,11,+654274,+235328,+546960,+134949,+884708,+273541,+2.08594e+06,+643818
2000-07-18 05:01:00 EDT,10,8,11,+651861,+231143,+539543,+131096,+887498,+275281,+2.0789e+06,+637520
2000-07-18 06:01:00 EDT,10,8,11,+651272,+229769,+534029,+127678,+889653,+276831,+2.07495e+06,+634278
2000-07-18 07:01:00 EDT,10,8,11,+665159,+236776,+543083,+136941,+908589,+292457,+2.11683e+06,+666174
2000-07-18 08:01:00 EDT,10,8,11,+698134,+256753,+571719,+161255,+944509,+323223,+2.21436e+06,+741231
2000-07-18 09:01:00 EDT,10,8,11,+757784,+290928,+621839,+207028,+1.01331e+06,+381703,+2.39294e+06,+879658
2000-07-18 10:01:00 EDT,10,8,11,+804699,+319240,+665639,+245847,+1.0699e+06,+430915,+2.54024e+06,+996001
2000-07-18 11:01:00 EDT,10,8,11,+819473,+330150,+690721,+266140,+1.09006e+06,+448725,+2.60026e+06,+1.04501e+06
2000-07-18 12:01:00 EDT,10,8,11,+838555,+340612,+711992,+286307,+1.11367e+06,+468247,+2.66421e+06,+1.09517e+06
2000-07-18 13:01:00 EDT,10,8,11,+861879,+354655,+730289,+303829,+1.14263e+06,+492831,+2.7348e+06,+1.15132e+06
2000-07-18 14:01:00 EDT,10,8,11,+875348,+363846,+750589,+320331,+1.15977e+06,+508216,+2.78571e+06,+1.19239e+06
2000-07-18 15:01:00 EDT,10,8,11,+883669,+374185,+769494,+332089,+1.16359e+06,+513144,+2.81675e+06,+1.21942e+06
2000-07-18 16:01:00 EDT,10,8,11,+899296,+383256,+790371,+350394,+1.1878e+06,+535578,+2.87747e+06,+1.26923e+06
2000-07-18 17:01:00 EDT,10,8,11,+923854,+395755,+813260,+372779,+1.21899e+06,+563752,+2.9561e+06,+1.33229e+06
2000-07-18 18:01:00 EDT,10,8,11,+941486,+404106,+831557,+391215,+1.24908e+06,+591527,+3.02212e+06,+1.38685e+06
2000-07-18 19:01:00 EDT,10,8,11,+931985,+395971,+828807,+390170,+1.25242e+06,+594793,+3.01321e+06,+1.38093e+06
2000-07-18 20:01:00 EDT,10,8,11,+903200,+379614,+807496,+368918,+1.2232e+06,+569093,+2.93389e+06,+1.31762e+06
2000-07-18 21:01:00 EDT,10,8,11,+888159,+370810,+794413,+357118,+1.20502e+06,+552654,+2.8876e+06,+1.28058e+06
2000-07-18 22:01:00 EDT,10,8,11,+888338,+368150,+790024,+356012,+1.20048e+06,+547119,+2.87884e+06,+1.27128e+06
2000-07-18 23:01:00 EDT,10,8,11,+831913,+335821,+735833,+305460,+1.12421e+06,+479086,+2.69195e+06,+1.12037e+06
2000-07-19 00:01:00 EDT,10,8,11,+746021,+289562,+656835,+229782,+1.01533e+06,+385554,+2.41819e+06,+904897
2000-07-19 01:01:00 EDT,10,8,11,+699683,+256980,+604658,+188463,+965477,+340671,+2.26982e+06,+786113
2000-07-19 02:01:00 EDT,10,8,11,+671316,+238229,+573613,+163032,+934328,+313416,+2.17926e+06,+714677
2000-07-19 03:01:00 EDT,10,8,11,+658166,+229127,+558627,+151111,+916820,+298087,+2.13361e+06,+678324
2000-07-19 04:01:00 EDT,10,8,11,+650951,+225705,+547227,+140841,+906235,+289318,+2.10441e+06,+655864
2000-07-19 05:01:00 EDT,10,8,11,+654435,+225921,+547421,+142721,+917592,+298608,+2.11945e+06,+667249
2000-07-19 06:01:00 EDT,10,8,11,+682617,+241140,+568389,+163689,+948638,+323770,+2.19964e+06,+728599
