# file...... reg1_output.csv
# date...... Wed Aug 15 11:53:41 2018
# user...... hu000007
# host...... (null)
# target.... regulator 58
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-03-06 21:01:00 EST,10,8,11,+790649,+407868,+715551,+167923,+897003,+287578,+2.4032e+06,+863368
2000-03-06 22:01:00 EST,10,8,11,+807527,+418552,+709509,+163977,+893707,+283637,+2.41074e+06,+866165
2000-03-06 23:01:00 EST,10,8,11,+811621,+422383,+707583,+165481,+889645,+277535,+2.40885e+06,+865400
2000-03-07 00:01:00 EST,10,8,11,+803519,+418056,+712137,+166415,+895773,+283019,+2.41143e+06,+867490
2000-03-07 01:01:00 EST,10,8,11,+811705,+427103,+716848,+167370,+906441,+290272,+2.43499e+06,+884745
2000-03-07 02:01:00 EST,10,8,11,+799969,+417685,+712147,+167201,+902661,+286308,+2.41478e+06,+871194
2000-03-07 03:01:00 EST,10,8,11,+811272,+423458,+719485,+171137,+894792,+284748,+2.42555e+06,+879343
2000-03-07 04:01:00 EST,10,8,11,+818314,+428292,+709903,+165681,+900216,+286042,+2.42843e+06,+880014
2000-03-07 05:01:00 EST,10,8,11,+802894,+419331,+714413,+167308,+902068,+287630,+2.41938e+06,+874269
2000-03-07 06:01:00 EST,10,8,11,+805662,+419831,+720128,+172815,+901964,+288685,+2.42775e+06,+881331
2000-03-07 07:01:00 EST,10,8,11,+821581,+429326,+719527,+171972,+894281,+283917,+2.43539e+06,+885215
2000-03-07 08:01:00 EST,10,8,11,+809790,+425541,+713226,+168360,+894571,+277848,+2.41759e+06,+871748
2000-03-07 09:01:00 EST,10,8,11,+814678,+428317,+704855,+160767,+906729,+290472,+2.42626e+06,+879556
2000-03-07 10:01:00 EST,10,8,11,+804962,+418018,+714517,+167664,+894017,+283663,+2.4135e+06,+869345
2000-03-07 11:01:00 EST,10,8,11,+814547,+429241,+708318,+164542,+905883,+287109,+2.42875e+06,+880892
2000-03-07 12:01:00 EST,10,8,11,+814942,+428096,+717256,+172386,+902937,+284623,+2.43513e+06,+885106
2000-03-07 13:01:00 EST,10,8,11,+802333,+415122,+712870,+166643,+897853,+289965,+2.41306e+06,+871731
2000-03-07 14:01:00 EST,10,8,11,+798624,+415138,+715032,+167280,+893381,+280754,+2.40704e+06,+863172
2000-03-07 15:01:00 EST,10,8,11,+803542,+416814,+713462,+169550,+896519,+284074,+2.41352e+06,+870438
2000-03-07 16:01:00 EST,10,8,11,+814944,+428240,+712836,+164698,+901582,+286663,+2.42936e+06,+879602
2000-03-07 17:01:00 EST,10,8,11,+814342,+425060,+721396,+172238,+898925,+287460,+2.43466e+06,+884758
2000-03-07 18:01:00 EST,10,8,11,+815505,+430285,+715248,+167796,+905661,+289018,+2.43641e+06,+887099
2000-03-07 19:01:00 EST,10,8,11,+814393,+428065,+708568,+163729,+896896,+280384,+2.41986e+06,+872178
2000-03-07 20:01:00 EST,10,8,11,+804251,+417234,+727763,+177247,+901227,+290329,+2.43324e+06,+884810
2000-03-07 21:01:00 EST,10,8,11,+806002,+422834,+717958,+170627,+904724,+288282,+2.42868e+06,+881744
2000-03-07 22:01:00 EST,10,8,11,+802154,+416366,+706002,+160748,+902116,+291399,+2.41027e+06,+868513
2000-03-07 23:01:00 EST,10,8,11,+803732,+419970,+721048,+170555,+903092,+290420,+2.42787e+06,+880945
2000-03-08 00:01:00 EST,10,8,11,+817035,+429797,+713708,+171125,+892634,+275239,+2.42338e+06,+876162
2000-03-08 01:01:00 EST,10,8,11,+810485,+425352,+716852,+171605,+905413,+288328,+2.43275e+06,+885285
2000-03-08 02:01:00 EST,10,8,11,+832452,+440907,+735447,+183665,+917212,+298722,+2.48511e+06,+923295
2000-03-08 03:01:00 EST,10,8,11,+825776,+436203,+729292,+178119,+913059,+295996,+2.46813e+06,+910317
2000-03-08 04:01:00 EST,10,8,11,+826795,+437643,+729846,+177738,+910482,+293436,+2.46712e+06,+908816
2000-03-08 05:01:00 EST,10,8,11,+825662,+435291,+730383,+179237,+910516,+293828,+2.46656e+06,+908356
2000-03-08 06:01:00 EST,10,8,11,+827209,+436279,+731903,+180661,+907001,+290909,+2.46611e+06,+907849
2000-03-08 07:01:00 EST,10,8,11,+827130,+437350,+727764,+176011,+907842,+291949,+2.46274e+06,+905309
2000-03-08 08:01:00 EST,10,8,11,+829728,+438628,+729707,+178698,+910165,+292894,+2.4696e+06,+910220
2000-03-08 09:01:00 EST,10,8,11,+827690,+436846,+730986,+179822,+914366,+297046,+2.47304e+06,+913714
2000-03-08 10:01:00 EST,10,8,11,+827615,+437504,+728421,+176854,+908805,+292013,+2.46484e+06,+906371
2000-03-08 11:01:00 EST,10,8,11,+827158,+437694,+730601,+178512,+912680,+295526,+2.47044e+06,+911732
2000-03-08 12:01:00 EST,10,8,11,+825291,+436388,+728786,+176931,+912498,+295243,+2.46657e+06,+908562
2000-03-08 13:01:00 EST,10,8,11,+826944,+436979,+730558,+179144,+910325,+293415,+2.46783e+06,+909538
2000-03-08 14:01:00 EST,10,8,11,+824583,+434658,+729402,+177984,+912236,+295787,+2.46622e+06,+908430
2000-03-08 15:01:00 EST,10,8,11,+827804,+436971,+732774,+181148,+910028,+293711,+2.47061e+06,+911829
2000-03-08 16:01:00 EST,10,8,11,+827033,+436325,+729813,+178203,+906872,+291101,+2.46372e+06,+905629
2000-03-08 17:01:00 EST,10,8,11,+829839,+439649,+730733,+178685,+910927,+293500,+2.4715e+06,+911834
2000-03-08 18:01:00 EST,10,8,11,+823796,+434696,+728537,+176816,+905798,+290204,+2.45813e+06,+901716
2000-03-08 19:01:00 EST,10,8,11,+826274,+435935,+731102,+179472,+902181,+286696,+2.45956e+06,+902102
2000-03-08 20:01:00 EST,10,8,11,+828318,+437430,+729657,+178230,+909123,+292956,+2.4671e+06,+908616
2000-03-08 21:01:00 EST,10,8,11,+824921,+435903,+730516,+178760,+902710,+286969,+2.45815e+06,+901633
2000-03-08 22:01:00 EST,10,8,11,+828794,+439021,+729114,+177509,+910246,+292924,+2.46815e+06,+909454
2000-03-08 23:01:00 EST,10,8,11,+826451,+436839,+727466,+175830,+905024,+289106,+2.45894e+06,+901776
2000-03-09 00:01:00 EST,10,8,11,+826732,+436827,+728030,+176435,+907751,+291698,+2.46251e+06,+904961
2000-03-09 01:01:00 EST,10,8,11,+829361,+438218,+727113,+176060,+903832,+288429,+2.46031e+06,+902707
2000-03-09 02:01:00 EST,10,8,11,+826864,+436315,+730287,+178843,+906901,+290422,+2.46405e+06,+905580
2000-03-09 03:01:00 EST,10,8,11,+829748,+439511,+730979,+179190,+911815,+294308,+2.47254e+06,+913009
2000-03-09 04:01:00 EST,10,8,11,+824727,+434790,+730144,+178548,+908381,+292409,+2.46325e+06,+905747
2000-03-09 05:01:00 EST,10,8,11,+827147,+437259,+731416,+179950,+912926,+295023,+2.47149e+06,+912232
2000-03-09 06:01:00 EST,10,8,11,+830573,+439090,+729455,+178497,+907284,+290544,+2.46731e+06,+908131
2000-03-09 07:01:00 EST,10,8,11,+829059,+437707,+731197,+179730,+907989,+292070,+2.46825e+06,+909507
2000-03-09 08:01:00 EST,10,8,11,+826646,+437450,+728561,+176998,+903655,+287530,+2.45886e+06,+901978
2000-03-09 09:01:00 EST,10,8,11,+827606,+436565,+730351,+178850,+910836,+294651,+2.46879e+06,+910066
2000-03-09 10:01:00 EST,10,8,11,+830562,+439785,+729947,+178477,+912705,+295114,+2.47321e+06,+913376
2000-03-09 11:01:00 EST,10,8,11,+825522,+436206,+732109,+180215,+906652,+290114,+2.46428e+06,+906534
2000-03-09 12:01:00 EST,10,8,11,+825051,+435150,+730854,+179423,+903203,+287321,+2.45911e+06,+901894
2000-03-09 13:01:00 EST,10,8,11,+828473,+438367,+729825,+178187,+909855,+292875,+2.46815e+06,+909428
2000-03-09 14:01:00 EST,10,8,11,+825702,+436343,+728088,+176613,+911509,+294706,+2.4653e+06,+907661
2000-03-09 15:01:00 EST,10,8,11,+825772,+436568,+733148,+181256,+905359,+288632,+2.46428e+06,+906456
2000-03-09 16:01:00 EST,10,8,11,+826276,+436324,+727981,+176400,+908127,+292187,+2.46238e+06,+904911
2000-03-09 17:01:00 EST,10,8,11,+829831,+438323,+729413,+178508,+908744,+292652,+2.46799e+06,+909482
2000-03-09 18:01:00 EST,10,8,11,+830613,+439473,+727302,+176171,+907906,+291110,+2.46582e+06,+906755
2000-03-09 19:01:00 EST,10,8,11,+828025,+438621,+727983,+176411,+911873,+294401,+2.46788e+06,+909433
2000-03-09 20:01:00 EST,10,8,11,+827895,+437869,+729590,+177825,+912504,+295625,+2.46999e+06,+911319
2000-03-09 21:01:00 EST,10,8,11,+827364,+436642,+727924,+176763,+909846,+293183,+2.46513e+06,+906588
2000-03-09 22:01:00 EST,10,8,11,+828895,+437242,+733111,+181850,+908740,+292272,+2.47075e+06,+911363
2000-03-09 23:01:00 EST,10,8,11,+829042,+439133,+729079,+177453,+908748,+291972,+2.46687e+06,+908558
2000-03-10 00:01:00 EST,10,8,11,+825222,+436506,+727495,+176406,+907490,+290326,+2.46021e+06,+903239
2000-03-10 01:01:00 EST,10,8,11,+828802,+437817,+730863,+179515,+905395,+289033,+2.46506e+06,+906365
2000-03-10 02:01:00 EST,10,8,11,+826002,+435882,+729936,+178396,+911705,+295455,+2.46764e+06,+909733
2000-03-10 03:01:00 EST,10,8,11,+826569,+435908,+731204,+179723,+910074,+294156,+2.46785e+06,+909787
2000-03-10 04:01:00 EST,10,8,11,+824459,+435229,+731904,+179732,+910899,+293861,+2.46726e+06,+908822
2000-03-10 05:01:00 EST,10,8,11,+828833,+438209,+728481,+177249,+903673,+287786,+2.46099e+06,+903244
2000-03-10 06:01:00 EST,10,8,11,+824333,+434854,+729710,+178157,+909026,+292423,+2.46307e+06,+905435
2000-03-10 07:01:00 EST,10,8,11,+825823,+435873,+734077,+182083,+908338,+291996,+2.46824e+06,+909953
2000-03-10 08:01:00 EST,10,8,11,+824592,+435930,+730578,+178813,+906739,+289636,+2.46191e+06,+904379
2000-03-10 09:01:00 EST,10,8,11,+827017,+436121,+729008,+177892,+909853,+293891,+2.46588e+06,+907903
2000-03-10 10:01:00 EST,10,8,11,+828811,+438406,+731760,+180139,+914198,+296444,+2.47477e+06,+914989
2000-03-10 11:01:00 EST,10,8,11,+831405,+439828,+733969,+182389,+904835,+288233,+2.47021e+06,+910449
2000-03-10 12:01:00 EST,10,8,11,+826605,+436598,+728893,+177737,+914988,+297783,+2.47048e+06,+912117
2000-03-10 13:01:00 EST,10,8,11,+827384,+436911,+728551,+176954,+907574,+291942,+2.46351e+06,+905807
2000-03-10 14:01:00 EST,10,8,11,+829038,+438533,+728777,+177483,+914011,+296441,+2.47183e+06,+912457
2000-03-10 15:01:00 EST,10,8,11,+827724,+437934,+729357,+177517,+907806,+290938,+2.46489e+06,+906388
2000-03-10 16:01:00 EST,10,8,11,+829527,+438780,+731858,+180599,+906882,+289671,+2.46827e+06,+909050
2000-03-10 17:01:00 EST,10,8,11,+825696,+434964,+729071,+178139,+913433,+296753,+2.4682e+06,+909857
2000-03-10 18:01:00 EST,10,8,11,+827345,+438050,+729626,+177742,+905814,+288880,+2.46278e+06,+904672
2000-03-10 19:01:00 EST,10,8,11,+829567,+438308,+732105,+180761,+912434,+295321,+2.47411e+06,+914389
2000-03-10 20:01:00 EST,10,8,11,+827287,+436957,+730677,+178762,+905787,+289888,+2.46375e+06,+905607
2000-03-10 21:01:00 EST,10,8,11,+825037,+435730,+729836,+178159,+911353,+294813,+2.46623e+06,+908702
2000-03-10 22:01:00 EST,10,8,11,+827990,+437334,+728711,+177286,+906921,+291173,+2.46362e+06,+905793
2000-03-10 23:01:00 EST,10,8,11,+828715,+437586,+729528,+178442,+905160,+289158,+2.4634e+06,+905185
2000-03-11 00:01:00 EST,10,8,11,+826850,+437051,+731925,+179894,+907255,+290873,+2.46603e+06,+907817
2000-03-11 01:01:00 EST,10,8,11,+827951,+438085,+729470,+178075,+907980,+291316,+2.4654e+06,+907476
2000-03-11 02:01:00 EST,10,8,11,+828932,+438713,+730337,+178597,+911414,+294335,+2.47068e+06,+911646
2000-03-11 03:01:00 EST,10,8,11,+830281,+438917,+732028,+180528,+911433,+293927,+2.47374e+06,+913371
2000-03-11 04:01:00 EST,10,8,11,+827520,+437193,+733421,+181654,+908010,+291513,+2.46895e+06,+910360
2000-03-11 05:01:00 EST,10,8,11,+827431,+436889,+730114,+178520,+905714,+289832,+2.46326e+06,+905240
2000-03-11 06:01:00 EST,10,8,11,+824568,+434528,+729362,+178310,+911027,+294421,+2.46496e+06,+907258
2000-03-11 07:01:00 EST,10,8,11,+828684,+437502,+729427,+178383,+907324,+290811,+2.46543e+06,+906696
2000-03-11 08:01:00 EST,10,8,11,+830769,+438480,+729680,+178612,+908515,+292799,+2.46896e+06,+909890
2000-03-11 09:01:00 EST,10,8,11,+826241,+437028,+731440,+179250,+911045,+293935,+2.46873e+06,+910214
2000-03-11 10:01:00 EST,10,8,11,+825795,+436391,+731081,+179125,+910834,+294205,+2.46771e+06,+909721
2000-03-11 11:01:00 EST,10,8,11,+828529,+438924,+728314,+176489,+906425,+289642,+2.46327e+06,+905055
2000-03-11 12:01:00 EST,10,8,11,+828204,+438354,+726823,+175608,+906581,+289764,+2.46161e+06,+903727
2000-03-11 13:01:00 EST,10,8,11,+827094,+436223,+730863,+179697,+908426,+292241,+2.46638e+06,+908160
2000-03-11 14:01:00 EST,10,8,11,+826997,+436976,+728850,+177277,+904392,+288907,+2.46024e+06,+903160
2000-03-11 15:01:00 EST,10,8,11,+825890,+435643,+730212,+178956,+904376,+288350,+2.46048e+06,+902949
2000-03-11 16:01:00 EST,10,8,11,+826159,+435104,+729342,+178398,+906770,+290974,+2.46227e+06,+904476
2000-03-11 17:01:00 EST,10,8,11,+823868,+434531,+730101,+178647,+911663,+295064,+2.46563e+06,+908243
2000-03-11 18:01:00 EST,10,8,11,+827316,+437392,+729559,+178170,+903876,+287652,+2.46075e+06,+903213
2000-03-11 19:01:00 EST,10,8,11,+828269,+437691,+730374,+178917,+911255,+294484,+2.4699e+06,+911092
2000-03-11 20:01:00 EST,10,8,11,+826772,+437854,+730834,+178778,+910529,+293395,+2.46814e+06,+910027
2000-03-11 21:01:00 EST,10,8,11,+825928,+436129,+730507,+178546,+908875,+292728,+2.46531e+06,+907403
2000-03-11 22:01:00 EST,10,8,11,+827520,+437497,+726600,+175437,+910733,+293803,+2.46485e+06,+906737
2000-03-11 23:01:00 EST,10,8,11,+824696,+435378,+726669,+175275,+911851,+295575,+2.46321e+06,+906228
2000-03-12 00:01:00 EST,10,8,11,+827826,+438297,+730790,+179119,+915877,+297930,+2.47449e+06,+915346
2000-03-12 01:01:00 EST,10,8,11,+825111,+435612,+730488,+178855,+907098,+291037,+2.4627e+06,+905504
2000-03-12 02:01:00 EST,10,8,11,+829425,+439165,+729311,+177619,+904571,+288078,+2.46331e+06,+904862
2000-03-12 03:01:00 EST,10,8,11,+827911,+437017,+728484,+177486,+909013,+292691,+2.46541e+06,+907193
2000-03-12 04:01:00 EST,10,8,11,+825393,+435538,+731451,+180192,+912601,+295786,+2.46945e+06,+911515
2000-03-12 05:01:00 EST,10,8,11,+828298,+437915,+730905,+179405,+908473,+291281,+2.46768e+06,+908601
2000-03-12 06:01:00 EST,10,8,11,+826504,+437027,+728312,+176500,+911774,+295128,+2.46659e+06,+908654
2000-03-12 07:01:00 EST,10,8,11,+826536,+436494,+728592,+176760,+903718,+288318,+2.45885e+06,+901573
2000-03-12 08:01:00 EST,10,8,11,+828707,+437577,+729702,+178217,+903863,+288303,+2.46227e+06,+904098
2000-03-12 09:01:00 EST,10,8,11,+826584,+436438,+729325,+178203,+904493,+288171,+2.4604e+06,+902813
2000-03-12 10:01:00 EST,10,8,11,+827888,+437498,+731599,+180064,+909155,+292235,+2.46864e+06,+909797
2000-03-12 11:01:00 EST,10,8,11,+825942,+436242,+728881,+177445,+905796,+289559,+2.46062e+06,+903246
2000-03-12 12:01:00 EST,10,8,11,+827677,+436759,+727332,+176416,+903696,+288115,+2.45871e+06,+901290
2000-03-12 13:01:00 EST,10,8,11,+831645,+440537,+729999,+178721,+905506,+288315,+2.46715e+06,+907573
2000-03-12 14:01:00 EST,10,8,11,+828109,+438746,+727616,+176261,+913931,+296360,+2.46966e+06,+911366
2000-03-12 15:01:00 EST,10,8,11,+829626,+437971,+730632,+179271,+907937,+291632,+2.4682e+06,+908874
2000-03-12 16:01:00 EST,10,8,11,+824633,+435542,+730431,+178462,+910943,+294435,+2.46601e+06,+908439
2000-03-12 17:01:00 EST,10,8,11,+827484,+437923,+729662,+178190,+907743,+290752,+2.46489e+06,+906864
2000-03-12 18:01:00 EST,10,8,11,+827001,+436397,+732427,+180967,+911635,+295073,+2.47106e+06,+912437
2000-03-12 19:01:00 EST,10,8,11,+826198,+436304,+730750,+179387,+907737,+290865,+2.46468e+06,+906556
2000-03-12 20:01:00 EST,10,8,11,+828124,+437462,+727781,+176276,+905201,+289600,+2.46111e+06,+903339
2000-03-12 21:01:00 EST,10,8,11,+822744,+433714,+724865,+173596,+900025,+285439,+2.44763e+06,+892749
2000-03-12 22:01:00 EST,10,8,11,+864112,+462650,+739916,+183133,+927086,+308415,+2.53111e+06,+954198
2000-03-12 23:01:00 EST,10,8,11,+845215,+449279,+754764,+195250,+931575,+312869,+2.53155e+06,+957398
2000-03-13 00:01:00 EST,10,8,11,+855070,+456797,+752149,+193421,+932857,+312981,+2.54008e+06,+963199
2000-03-13 01:01:00 EST,10,8,11,+857716,+456438,+766754,+203575,+912874,+298263,+2.53734e+06,+958276
2000-03-13 02:01:00 EST,10,8,11,+858736,+457913,+751730,+194490,+907102,+290928,+2.51757e+06,+943331
2000-03-13 03:01:00 EST,10,8,11,+847331,+450457,+762754,+202037,+910891,+295364,+2.52098e+06,+947858
2000-03-13 04:01:00 EST,10,8,11,+855438,+457472,+738659,+182728,+928246,+308646,+2.52234e+06,+948845
2000-03-13 05:01:00 EST,10,8,11,+849364,+454293,+749754,+189976,+921847,+302033,+2.52096e+06,+946303
2000-03-13 06:01:00 EST,10,8,11,+853285,+456655,+738219,+183195,+916578,+296209,+2.50808e+06,+936060
2000-03-13 07:01:00 EST,10,8,11,+860069,+461503,+757103,+198213,+936936,+315471,+2.55411e+06,+975188
2000-03-13 08:01:00 EST,10,8,11,+839170,+447453,+751503,+195178,+909224,+288738,+2.4999e+06,+931368
2000-03-13 09:01:00 EST,10,8,11,+841719,+447060,+749920,+191323,+914947,+298521,+2.50659e+06,+936904
2000-03-13 10:01:00 EST,10,8,11,+844849,+450250,+754543,+196219,+928668,+308615,+2.52806e+06,+955084
2000-03-13 11:01:00 EST,10,8,11,+848298,+453924,+754857,+194983,+929710,+310877,+2.53286e+06,+959783
2000-03-13 12:01:00 EST,10,8,11,+842788,+449154,+743948,+185170,+921890,+304967,+2.50863e+06,+939292
2000-03-13 13:01:00 EST,10,8,11,+843302,+447679,+759128,+198781,+913754,+298677,+2.51618e+06,+945136
2000-03-13 14:01:00 EST,10,8,11,+856575,+457550,+736432,+183566,+929294,+307554,+2.5223e+06,+948669
2000-03-13 15:01:00 EST,10,8,11,+860435,+458420,+748609,+192688,+925171,+305511,+2.53422e+06,+956619
2000-03-13 16:01:00 EST,10,8,11,+861919,+463404,+746730,+189813,+911325,+292580,+2.51997e+06,+945797
2000-03-13 17:01:00 EST,10,8,11,+869870,+467090,+744712,+189289,+922987,+302212,+2.53757e+06,+958592
2000-03-13 18:01:00 EST,10,8,11,+846685,+449693,+756140,+196493,+927543,+309723,+2.53037e+06,+955910
2000-03-13 19:01:00 EST,10,8,11,+839770,+445444,+747557,+190829,+923188,+302985,+2.51051e+06,+939258
2000-03-13 20:01:00 EST,10,8,11,+857183,+457053,+763297,+201052,+923932,+308029,+2.54441e+06,+966134
2000-03-13 21:01:00 EST,10,8,11,+843045,+448711,+764310,+204133,+931735,+310765,+2.53909e+06,+963609
2000-03-13 22:01:00 EST,10,8,11,+855889,+459510,+744446,+185820,+918413,+298320,+2.51875e+06,+943650
2000-03-13 23:01:00 EST,10,8,11,+843109,+448065,+754039,+194852,+915665,+299126,+2.51281e+06,+942042
2000-03-14 00:01:00 EST,10,8,11,+850634,+454812,+745060,+189161,+914538,+296513,+2.51023e+06,+940487
2000-03-14 01:01:00 EST,10,8,11,+855981,+456569,+753219,+194977,+920546,+300843,+2.52975e+06,+952389
2000-03-14 02:01:00 EST,10,8,11,+853942,+456543,+746188,+188409,+934851,+313385,+2.53498e+06,+958338
2000-03-14 03:01:00 EST,10,8,11,+849079,+449727,+760224,+201543,+910820,+293840,+2.52012e+06,+945110
2000-03-14 04:01:00 EST,10,8,11,+857716,+459020,+755009,+198191,+919611,+299751,+2.53234e+06,+956962
2000-03-14 05:01:00 EST,10,8,11,+857728,+455908,+747153,+192281,+922178,+304496,+2.52706e+06,+952685
2000-03-14 06:01:00 EST,10,8,11,+854353,+456768,+751634,+193874,+932419,+311122,+2.53841e+06,+961763
2000-03-14 07:01:00 EST,10,8,11,+861364,+463015,+754575,+194784,+927402,+308040,+2.54334e+06,+965839
2000-03-14 08:01:00 EST,10,8,11,+852511,+454477,+748414,+190184,+917180,+300427,+2.51811e+06,+945088
2000-03-14 09:01:00 EST,10,8,11,+851737,+454748,+752519,+195044,+924386,+305987,+2.52864e+06,+955779
2000-03-14 10:01:00 EST,10,8,11,+835053,+442339,+755711,+198634,+930766,+310591,+2.52153e+06,+951564
2000-03-14 11:01:00 EST,10,8,11,+851796,+453599,+750189,+189634,+935756,+316264,+2.53774e+06,+959496
2000-03-14 12:01:00 EST,10,8,11,+855684,+456309,+747308,+191500,+917666,+297969,+2.52066e+06,+945777
2000-03-14 13:01:00 EST,10,8,11,+854921,+456647,+753942,+196994,+919942,+300911,+2.5288e+06,+954552
2000-03-14 14:01:00 EST,10,8,11,+857696,+457715,+752743,+192354,+921092,+303955,+2.53153e+06,+954025
2000-03-14 15:01:00 EST,10,8,11,+844028,+447847,+763112,+199934,+915130,+300549,+2.52227e+06,+948329
2000-03-14 16:01:00 EST,10,8,11,+850716,+453504,+747367,+189460,+914883,+297053,+2.51297e+06,+940017
2000-03-14 17:01:00 EST,10,8,11,+842115,+445755,+740460,+185918,+904693,+289034,+2.48727e+06,+920707
2000-03-14 18:01:00 EST,10,8,11,+865940,+464720,+743003,+189290,+911981,+293532,+2.52092e+06,+947541
2000-03-14 19:01:00 EST,10,8,11,+868351,+464730,+756145,+195275,+907357,+293393,+2.53185e+06,+953398
2000-03-14 20:01:00 EST,10,8,11,+853283,+454337,+762325,+202603,+918249,+300493,+2.53386e+06,+957433
2000-03-14 21:01:00 EST,10,8,11,+861534,+460016,+748417,+188702,+920968,+304695,+2.53092e+06,+953413
2000-03-14 22:01:00 EST,10,8,11,+869963,+467840,+758595,+197039,+913830,+297559,+2.54239e+06,+962438
2000-03-14 23:01:00 EST,10,8,11,+848732,+452526,+745878,+190968,+932627,+312914,+2.52724e+06,+956407
2000-03-15 00:01:00 EST,10,8,11,+861994,+460505,+751523,+192771,+913337,+295600,+2.52685e+06,+948876
2000-03-15 01:01:00 EST,10,8,11,+857162,+456148,+754799,+197664,+912797,+295194,+2.52476e+06,+949005
2000-03-15 02:01:00 EST,10,8,11,+869171,+467004,+760238,+197817,+921422,+302753,+2.55083e+06,+967574
2000-03-15 03:01:00 EST,10,8,11,+850278,+453033,+749150,+193237,+906499,+289771,+2.50593e+06,+936041
2000-03-15 04:01:00 EST,10,8,11,+859036,+459455,+756075,+195458,+926567,+306796,+2.54168e+06,+961710
2000-03-15 05:01:00 EST,10,8,11,+860765,+461685,+758544,+200600,+929488,+307973,+2.5488e+06,+970258
2000-03-15 06:01:00 EST,10,8,11,+848532,+452813,+761796,+201393,+922372,+302133,+2.5327e+06,+956338
2000-03-15 07:01:00 EST,10,8,11,+841481,+446486,+747083,+187832,+930090,+312916,+2.51865e+06,+947234
2000-03-15 08:01:00 EST,10,8,11,+855485,+455732,+749652,+193780,+921816,+304299,+2.52695e+06,+953811
2000-03-15 09:01:00 EST,10,8,11,+861977,+461383,+751866,+192981,+911698,+293848,+2.52554e+06,+948212
2000-03-15 10:01:00 EST,10,8,11,+855400,+454437,+743857,+188716,+912376,+294968,+2.51163e+06,+938120
2000-03-15 11:01:00 EST,10,8,11,+835581,+444196,+738476,+183303,+931129,+311026,+2.50519e+06,+938525
2000-03-15 12:01:00 EST,10,8,11,+859740,+460796,+749393,+192952,+919246,+297961,+2.52838e+06,+951709
2000-03-15 13:01:00 EST,10,8,11,+840806,+448156,+744178,+185769,+927654,+309020,+2.51264e+06,+942945
2000-03-15 14:01:00 EST,10,8,11,+864356,+462267,+764433,+201045,+921099,+303522,+2.54989e+06,+966835
2000-03-15 15:01:00 EST,10,8,11,+852952,+456351,+749956,+190961,+929334,+309965,+2.53224e+06,+957278
2000-03-15 16:01:00 EST,10,8,11,+836392,+444791,+749975,+190495,+918369,+299017,+2.50474e+06,+934303
2000-03-15 17:01:00 EST,10,8,11,+857498,+458469,+742724,+184436,+914415,+296624,+2.51464e+06,+939530
2000-03-15 18:01:00 EST,10,8,11,+846199,+450390,+757885,+195922,+920242,+304218,+2.52433e+06,+950530
2000-03-15 19:01:00 EST,10,8,11,+855963,+458973,+758405,+197712,+914894,+295353,+2.52926e+06,+952038
2000-03-15 20:01:00 EST,10,8,11,+856344,+457748,+739251,+183890,+911800,+294085,+2.5074e+06,+935723
2000-03-15 21:01:00 EST,10,8,11,+850628,+453581,+737743,+183928,+931987,+312138,+2.52036e+06,+949646
2000-03-15 22:01:00 EST,10,8,11,+859493,+460256,+752394,+194929,+921480,+301432,+2.53337e+06,+956616
2000-03-15 23:01:00 EST,10,8,11,+847084,+451531,+747774,+191394,+925116,+305127,+2.51997e+06,+948052
2000-03-16 00:01:00 EST,10,8,11,+859299,+460323,+738038,+182240,+917201,+298828,+2.51454e+06,+941390
2000-03-16 01:01:00 EST,10,8,11,+838320,+444069,+748224,+186520,+913523,+298607,+2.50007e+06,+929197
2000-03-16 02:01:00 EST,10,8,11,+856571,+457870,+753817,+195649,+915623,+295545,+2.52601e+06,+949064
2000-03-16 03:01:00 EST,10,8,11,+856651,+458082,+760484,+203094,+921706,+301256,+2.53884e+06,+962433
2000-03-16 04:01:00 EST,10,8,11,+866007,+462264,+755303,+193979,+931417,+314639,+2.55273e+06,+970882
2000-03-16 05:01:00 EST,10,8,11,+848943,+454070,+759095,+197121,+936548,+316940,+2.54459e+06,+968131
2000-03-16 06:01:00 EST,10,8,11,+853198,+456558,+741170,+185626,+925626,+307227,+2.52e+06,+949411
2000-03-16 07:01:00 EST,10,8,11,+847534,+452120,+751189,+192431,+927404,+308776,+2.52613e+06,+953327
2000-03-16 08:01:00 EST,10,8,11,+850052,+453449,+741713,+186842,+911786,+294401,+2.50355e+06,+934692
2000-03-16 09:01:00 EST,10,8,11,+835696,+441928,+758240,+196482,+925436,+309835,+2.51937e+06,+948245
2000-03-16 10:01:00 EST,10,8,11,+846470,+448358,+756790,+200388,+916944,+297392,+2.5202e+06,+946138
2000-03-16 11:01:00 EST,10,8,11,+834609,+442156,+754590,+197360,+912745,+293610,+2.50194e+06,+933126
2000-03-16 12:01:00 EST,10,8,11,+847483,+450422,+756677,+196315,+914965,+298620,+2.51912e+06,+945357
2000-03-16 13:01:00 EST,10,8,11,+861175,+459486,+748313,+192527,+919826,+299894,+2.52931e+06,+951907
2000-03-16 14:01:00 EST,10,8,11,+850305,+451232,+751942,+192752,+925577,+306891,+2.52782e+06,+950875
